GroupId,Value,Year
183,0,2030
183,0,2031
183,0,2032
183,0,2033
183,0,2034
183,0,2035
183,0,2036
183,0,2037
183,0,2038
183,0,2039
183,0,2040
183,0,2041
183,0,2042
183,0,2043
183,0,2044
183,0,2045
166,0.4,2018
166,0.360627,2019
166,0.340838,2020
166,0.311594,2021
166,0.295619,2022
166,0.262134,2023
166,0.218567,2024
166,0.169164,2025
166,0.109954,2026
166,0.036946,2027
166,0,2028
166,0,2029
166,0,2030
166,0,2031
166,0,2032
166,0,2033
166,0,2034
166,0,2035
166,0,2036
166,0,2037
166,0,2038
166,0,2039
166,0,2040
166,0,2041
166,0,2042
166,0,2043
166,0,2044
166,0,2045
184,0.75,2018
184,0.706247,2019
184,0.684256,2020
184,0.651759,2021
184,0.634007,2022
184,0.596797,2023
184,0.548383,2024
184,0.493484,2025
184,0.427687,2026
184,0.346557,2027
184,0.240889,2028
184,0.00226,2029
184,0,2030
184,0,2031
184,0,2032
184,0,2033
184,0,2034
184,0,2035
184,0,2036
184,0,2037
184,0,2038
184,0,2039
184,0,2040
184,0,2041
184,0,2042
184,0,2043
184,0,2044
184,0,2045
171,0.4,2018
171,0,2019
171,0,2020
171,0,2021
171,0,2022
171,0,2023
171,0,2024
171,0,2025
171,0,2026
171,0,2027
171,0,2028
171,0,2029
171,0,2030
171,0,2031
171,0,2032
171,0,2033
171,0,2034
171,0,2035
171,0,2036
171,0,2037
171,0,2038
171,0,2039
171,0,2040
171,0,2041
171,0,2042
171,0,2043
171,0,2044
171,0,2045
160,0.75,2018
160,0.674956,2019
160,0.637239,2020
160,0.581501,2021
160,0.551053,2022
160,0.487231,2023
160,0.404193,2024
160,0.310032,2025
160,0.19718,2026
160,0.058028,2027
160,0,2028
160,0,2029
160,0,2030
160,0,2031
160,0,2032
160,0,2033
160,0,2034
160,0,2035
160,0,2036
160,0,2037
160,0,2038
160,0,2039
160,0,2040
160,0,2041
160,0,2042
160,0,2043
160,0,2044
160,0,2045
163,0.4,2018
163,0.343922,2019
163,0.315736,2020
163,0.274085,2021
163,0.251331,2022
163,0.203639,2023
163,0.141586,2024
163,0.071222,2025
163,0,2026
163,0,2027
163,0,2028
163,0,2029
163,0,2030
163,0,2031
163,0,2032
163,0,2033
163,0,2034
163,0,2035
163,0,2036
163,0,2037
163,0,2038
163,0,2039
163,0,2040
163,0,2041
163,0,2042
163,0,2043
163,0,2044
163,0,2045
165,0.4,2018
165,0.324249,2019
165,0.286176,2020
165,0.229913,2021
165,0.199177,2022
165,0.134754,2023
165,0.050933,2024
165,0,2025
165,0,2026
165,0,2027
165,0,2028
165,0,2029
165,0,2030
165,0,2031
165,0,2032
165,0,2033
165,0,2034
165,0,2035
165,0,2036
165,0,2037
165,0,2038
165,0,2039
165,0,2040
165,0,2041
165,0,2042
165,0,2043
165,0,2044
165,0,2045
170,0.1,2018
170,0.025867,2019
170,0,2020
170,0,2021
170,0,2022
170,0,2023
170,0,2024
170,0,2025
170,0,2026
170,0,2027
170,0,2028
170,0,2029
170,0,2030
170,0,2031
170,0,2032
170,0,2033
170,0,2034
170,0,2035
170,0,2036
170,0,2037
170,0,2038
170,0,2039
170,0,2040
170,0,2041
170,0,2042
170,0,2043
170,0,2044
170,0,2045
162,0.1,2018
162,0,2019
162,0,2020
162,0,2021
162,0,2022
162,0,2023
162,0,2024
162,0,2025
162,0,2026
162,0,2027
162,0,2028
162,0,2029
162,0,2030
162,0,2031
162,0,2032
162,0,2033
162,0,2034
162,0,2035
162,0,2036
162,0,2037
162,0,2038
162,0,2039
162,0,2040
162,0,2041
162,0,2042
162,0,2043
162,0,2044
162,0,2045
177,0.225,2018
177,0,2019
177,0,2020
177,0,2021
177,0,2022
177,0,2023
177,0,2024
177,0,2025
177,0,2026
177,0,2027
177,0,2028
177,0,2029
177,0,2030
177,0,2031
177,0,2032
177,0,2033
177,0,2034
177,0,2035
177,0,2036
177,0,2037
177,0,2038
177,0,2039
177,0,2040
177,0,2041
177,0,2042
177,0,2043
177,0,2044
177,0,2045
178,0.75,2018
178,0.339155,2019
178,0.132659,2020
178,0,2021
178,0,2022
178,0,2023
178,0,2024
178,0,2025
178,0,2026
178,0,2027
178,0,2028
178,0,2029
178,0,2030
178,0,2031
178,0,2032
178,0,2033
178,0,2034
178,0,2035
178,0,2036
178,0,2037
178,0,2038
178,0,2039
178,0,2040
178,0,2041
178,0,2042
178,0,2043
178,0,2044
178,0,2045
157,0.75,2018
157,0.709427,2019
157,0.689034,2020
157,0.658899,2021
157,0.642436,2022
157,0.607931,2023
157,0.563034,2024
157,0.512125,2025
157,0.45111,2026
157,0.375876,2027
157,0.277887,2028
157,0.056599,2029
157,0,2030
157,0,2031
157,0,2032
157,0,2033
157,0,2034
157,0,2035
157,0,2036
157,0,2037
157,0,2038
157,0,2039
157,0,2040
157,0,2041
157,0,2042
157,0,2043
157,0,2044
157,0,2045
172,0.75,2018
172,0.697613,2019
172,0.671283,2020
172,0.632373,2021
172,0.611117,2022
172,0.566565,2023
172,0.508596,2024
172,0.442864,2025
172,0.364084,2026
172,0.266943,2027
172,0.140423,2028
172,0,2029
172,0,2030
172,0,2031
172,0,2032
172,0,2033
172,0,2034
172,0,2035
172,0,2036
172,0,2037
172,0,2038
172,0,2039
172,0,2040
172,0,2041
172,0,2042
172,0,2043
172,0,2044
172,0,2045
181,0.225,2018
181,0.028742,2019
181,0,2020
181,0,2021
181,0,2022
181,0,2023
181,0,2024
181,0,2025
181,0,2026
181,0,2027
181,0,2028
181,0,2029
181,0,2030
181,0,2031
181,0,2032
181,0,2033
181,0,2034
181,0,2035
181,0,2036
181,0,2037
181,0,2038
181,0,2039
181,0,2040
181,0,2041
181,0,2042
181,0,2043
181,0,2044
181,0,2045
167,0.75,2018
167,0.715013,2019
167,0.697428,2020
167,0.671442,2021
167,0.657246,2022
167,0.627491,2023
167,0.588777,2024
167,0.544877,2025
167,0.492263,2026
167,0.427387,2027
167,0.34289,2028
167,0.15207,2029
167,0,2030
167,0,2031
167,0,2032
167,0,2033
167,0,2034
167,0,2035
167,0,2036
167,0,2037
167,0,2038
167,0,2039
167,0,2040
167,0,2041
167,0,2042
167,0,2043
167,0,2044
167,0,2045
210,0.75,2018
210,0.648088,2019
210,0.596865,2020
210,0.521171,2021
210,0.47982,2022
210,0.393148,2023
210,0.280378,2024
210,0.152503,2025
210,0,2026
210,0,2027
210,0,2028
210,0,2029
210,0,2030
210,0,2031
210,0,2032
210,0,2033
210,0,2034
210,0,2035
210,0,2036
210,0,2037
210,0,2038
210,0,2039
210,0,2040
210,0,2041
210,0,2042
210,0,2043
210,0,2044
210,0,2045
199,0.75,2018
199,0.683417,2019
199,0.649952,2020
199,0.600499,2021
199,0.573483,2022
199,0.516858,2023
199,0.443181,2024
199,0.359637,2025
199,0.259508,2026
199,0.136045,2027
199,0,2028
199,0,2029
199,0,2030
199,0,2031
199,0,2032
199,0,2033
199,0,2034
199,0,2035
199,0,2036
199,0,2037
199,0,2038
199,0,2039
199,0,2040
199,0,2041
199,0,2042
199,0,2043
199,0,2044
199,0,2045
201,0.75,2018
201,0.625829,2019
201,0.563419,2020
201,0.471193,2021
201,0.420811,2022
201,0.31521,2023
201,0.17781,2024
201,0.022006,2025
201,0,2026
201,0,2027
201,0,2028
201,0,2029
201,0,2030
201,0,2031
201,0,2032
201,0,2033
201,0,2034
201,0,2035
201,0,2036
201,0,2037
201,0,2038
201,0,2039
201,0,2040
201,0,2041
201,0,2042
201,0,2043
201,0,2044
201,0,2045
189,0.75,2018
189,0.699772,2019
189,0.674526,2020
189,0.63722,2021
189,0.61684,2022
189,0.574123,2023
189,0.518543,2024
189,0.455519,2025
189,0.379984,2026
189,0.286846,2027
189,0.165539,2028
189,0,2029
189,0,2030
189,0,2031
189,0,2032
189,0,2033
189,0,2034
189,0,2035
189,0,2036
189,0,2037
189,0,2038
189,0,2039
189,0,2040
189,0,2041
189,0,2042
189,0,2043
189,0,2044
189,0,2045
196,0.4,2018
196,0.320104,2019
196,0.279947,2020
196,0.220605,2021
196,0.188187,2022
196,0.120239,2023
196,0.031831,2024
196,0,2025
196,0,2026
196,0,2027
196,0,2028
196,0,2029
196,0,2030
196,0,2031
196,0,2032
196,0,2033
196,0,2034
196,0,2035
196,0,2036
196,0,2037
196,0,2038
196,0,2039
196,0,2040
196,0,2041
196,0,2042
196,0,2043
196,0,2044
196,0,2045
202,0.75,2018
202,0.692509,2019
202,0.663613,2020
202,0.620912,2021
202,0.597585,2022
202,0.548691,2023
202,0.485075,2024
202,0.412937,2025
202,0.326481,2026
202,0.219876,2027
202,0.081028,2028
202,0,2029
202,0,2030
202,0,2031
202,0,2032
202,0,2033
202,0,2034
202,0,2035
202,0,2036
202,0,2037
202,0,2038
202,0,2039
202,0,2040
202,0,2041
202,0,2042
202,0,2043
202,0,2044
202,0,2045
190,0.75,2018
190,0.460744,2019
190,0.31536,2020
190,0.100519,2021
190,0,2022
190,0,2023
190,0,2024
190,0,2025
190,0,2026
190,0,2027
190,0,2028
190,0,2029
190,0,2030
190,0,2031
190,0,2032
190,0,2033
190,0,2034
190,0,2035
190,0,2036
190,0,2037
190,0,2038
190,0,2039
190,0,2040
190,0,2041
190,0,2042
190,0,2043
190,0,2044
190,0,2045
209,0.75,2018
209,0.613328,2019
209,0.544634,2020
209,0.443123,2021
209,0.387669,2022
209,0.271435,2023
209,0.120202,2024
209,0,2025
209,0,2026
209,0,2027
209,0,2028
209,0,2029
209,0,2030
209,0,2031
209,0,2032
209,0,2033
209,0,2034
209,0,2035
209,0,2036
209,0,2037
209,0,2038
209,0,2039
209,0,2040
209,0,2041
209,0,2042
209,0,2043
209,0,2044
209,0,2045
2,0.4,2018
2,0,2019
2,0,2020
2,0,2021
2,0,2022
2,0,2023
2,0,2024
2,0,2025
2,0,2026
2,0,2027
2,0,2028
2,0,2029
2,0,2030
2,0,2031
2,0,2032
2,0,2033
2,0,2034
2,0,2035
2,0,2036
2,0,2037
2,0,2038
2,0,2039
2,0,2040
2,0,2041
2,0,2042
2,0,2043
2,0,2044
2,0,2045
193,0.225,2018
193,0.119879,2019
193,0.067044,2020
193,0,2021
193,0,2022
193,0,2023
193,0,2024
193,0,2025
193,0,2026
193,0,2027
193,0,2028
193,0,2029
193,0,2030
193,0,2031
193,0,2032
193,0,2033
193,0,2034
193,0,2035
193,0,2036
193,0,2037
193,0,2038
193,0,2039
193,0,2040
193,0,2041
193,0,2042
193,0,2043
193,0,2044
193,0,2045
20,0.1,2018
20,0.0237,2019
20,0,2020
20,0,2021
20,0,2022
20,0,2023
20,0,2024
20,0,2025
20,0,2026
20,0,2027
20,0,2028
20,0,2029
20,0,2030
20,0,2031
20,0,2032
20,0,2033
20,0,2034
20,0,2035
20,0,2036
20,0,2037
20,0,2038
20,0,2039
20,0,2040
20,0,2041
20,0,2042
20,0,2043
20,0,2044
20,0,2045
187,0.025,2018
187,0,2019
187,0,2020
187,0,2021
187,0,2022
187,0,2023
187,0,2024
187,0,2025
187,0,2026
187,0,2027
187,0,2028
187,0,2029
187,0,2030
187,0,2031
187,0,2032
187,0,2033
187,0,2034
187,0,2035
187,0,2036
187,0,2037
187,0,2038
187,0,2039
187,0,2040
187,0,2041
187,0,2042
187,0,2043
187,0,2044
187,0,2045
195,0.225,2018
195,0,2019
195,0,2020
195,0,2021
195,0,2022
195,0,2023
195,0,2024
195,0,2025
195,0,2026
195,0,2027
195,0,2028
195,0,2029
195,0,2030
195,0,2031
195,0,2032
195,0,2033
195,0,2034
195,0,2035
195,0,2036
195,0,2037
195,0,2038
195,0,2039
195,0,2040
195,0,2041
195,0,2042
195,0,2043
195,0,2044
195,0,2045
194,0.225,2018
194,0.095212,2019
194,0.029979,2020
194,0,2021
194,0,2022
194,0,2023
194,0,2024
194,0,2025
194,0,2026
194,0,2027
194,0,2028
194,0,2029
194,0,2030
194,0,2031
194,0,2032
194,0,2033
194,0,2034
194,0,2035
194,0,2036
194,0,2037
194,0,2038
194,0,2039
194,0,2040
194,0,2041
194,0,2042
194,0,2043
194,0,2044
194,0,2045
197,0.225,2018
197,0.059876,2019
197,0,2020
197,0,2021
197,0,2022
197,0,2023
197,0,2024
197,0,2025
197,0,2026
197,0,2027
197,0,2028
197,0,2029
197,0,2030
197,0,2031
197,0,2032
197,0,2033
197,0,2034
197,0,2035
197,0,2036
197,0,2037
197,0,2038
197,0,2039
197,0,2040
197,0,2041
197,0,2042
197,0,2043
197,0,2044
197,0,2045
186,0.75,2018
186,0.704225,2019
186,0.681218,2020
186,0.64722,2021
186,0.628647,2022
186,0.589718,2023
186,0.539066,2024
186,0.48163,2025
186,0.412794,2026
186,0.327914,2027
186,0.217363,2028
186,0,2029
186,0,2030
186,0,2031
186,0,2032
186,0,2033
186,0,2034
186,0,2035
186,0,2036
186,0,2037
186,0,2038
186,0,2039
186,0,2040
186,0,2041
186,0,2042
186,0,2043
186,0,2044
186,0,2045
185,0.75,2018
185,0.682671,2019
185,0.648831,2020
185,0.598824,2021
185,0.571505,2022
185,0.514246,2023
185,0.439744,2024
185,0.355263,2025
185,0.254013,2026
185,0.129166,2027
185,0,2028
185,0,2029
185,0,2030
185,0,2031
185,0,2032
185,0,2033
185,0,2034
185,0,2035
185,0,2036
185,0,2037
185,0,2038
185,0,2039
185,0,2040
185,0,2041
185,0,2042
185,0,2043
185,0,2044
185,0,2045
203,0.75,2018
203,0.709624,2019
203,0.68933,2020
203,0.659342,2021
203,0.642959,2022
203,0.608621,2023
203,0.563943,2024
203,0.513281,2025
203,0.452563,2026
203,0.377694,2027
203,0.280181,2028
203,0.059969,2029
203,0,2030
203,0,2031
203,0,2032
203,0,2033
203,0,2034
203,0,2035
203,0,2036
203,0,2037
203,0,2038
203,0,2039
203,0,2040
203,0,2041
203,0,2042
203,0,2043
203,0,2044
203,0,2045
204,0.4,2018
204,0,2019
204,0,2020
204,0,2021
204,0,2022
204,0,2023
204,0,2024
204,0,2025
204,0,2026
204,0,2027
204,0,2028
204,0,2029
204,0,2030
204,0,2031
204,0,2032
204,0,2033
204,0,2034
204,0,2035
204,0,2036
204,0,2037
204,0,2038
204,0,2039
204,0,2040
204,0,2041
204,0,2042
204,0,2043
204,0,2044
204,0,2045
211,0.75,2018
211,0.471598,2019
211,0.33167,2020
211,0.124891,2021
211,0.01193,2022
211,0,2023
211,0,2024
211,0,2025
211,0,2026
211,0,2027
211,0,2028
211,0,2029
211,0,2030
211,0,2031
211,0,2032
211,0,2033
211,0,2034
211,0,2035
211,0,2036
211,0,2037
211,0,2038
211,0,2039
211,0,2040
211,0,2041
211,0,2042
211,0,2043
211,0,2044
211,0,2045
191,0.225,2018
191,0,2019
191,0,2020
191,0,2021
191,0,2022
191,0,2023
191,0,2024
191,0,2025
191,0,2026
191,0,2027
191,0,2028
191,0,2029
191,0,2030
191,0,2031
191,0,2032
191,0,2033
191,0,2034
191,0,2035
191,0,2036
191,0,2037
191,0,2038
191,0,2039
191,0,2040
191,0,2041
191,0,2042
191,0,2043
191,0,2044
191,0,2045
205,0.225,2018
205,0.17184,2019
205,0.14512,2020
205,0.105636,2021
205,0.084067,2022
205,0.038856,2023
205,0,2024
205,0,2025
205,0,2026
205,0,2027
205,0,2028
205,0,2029
205,0,2030
205,0,2031
205,0,2032
205,0,2033
205,0,2034
205,0,2035
205,0,2036
205,0,2037
205,0,2038
205,0,2039
205,0,2040
205,0,2041
205,0,2042
205,0,2043
205,0,2044
205,0,2045
212,0.025,2018
212,0,2019
212,0,2020
212,0,2021
212,0,2022
212,0,2023
212,0,2024
212,0,2025
212,0,2026
212,0,2027
212,0,2028
212,0,2029
212,0,2030
212,0,2031
212,0,2032
212,0,2033
212,0,2034
212,0,2035
212,0,2036
212,0,2037
212,0,2038
212,0,2039
212,0,2040
212,0,2041
212,0,2042
212,0,2043
212,0,2044
212,0,2045
192,0.75,2018
192,0.684294,2019
192,0.651269,2020
192,0.602467,2021
192,0.575807,2022
192,0.519927,2023
192,0.447221,2024
192,0.364776,2025
192,0.265966,2026
192,0.144128,2027
192,0,2028
192,0,2029
192,0,2030
192,0,2031
192,0,2032
192,0,2033
192,0,2034
192,0,2035
192,0,2036
192,0,2037
192,0,2038
192,0,2039
192,0,2040
192,0,2041
192,0,2042
192,0,2043
192,0,2044
192,0,2045
19,0.225,2018
19,0.138656,2019
19,0.095258,2020
19,0.031127,2021
19,0,2022
19,0,2023
19,0,2024
19,0,2025
19,0,2026
19,0,2027
19,0,2028
19,0,2029
19,0,2030
19,0,2031
19,0,2032
19,0,2033
19,0,2034
19,0,2035
19,0,2036
19,0,2037
19,0,2038
19,0,2039
19,0,2040
19,0,2041
19,0,2042
19,0,2043
19,0,2044
19,0,2045
188,0.225,2018
188,0.156453,2019
188,0.122001,2020
188,0.071089,2021
188,0.043276,2022
188,0,2023
188,0,2024
188,0,2025
188,0,2026
188,0,2027
188,0,2028
188,0,2029
188,0,2030
188,0,2031
188,0,2032
188,0,2033
188,0,2034
188,0,2035
188,0,2036
188,0,2037
188,0,2038
188,0,2039
188,0,2040
188,0,2041
188,0,2042
188,0,2043
188,0,2044
188,0,2045
198,0.225,2018
198,0.066009,2019
198,0,2020
198,0,2021
198,0,2022
198,0,2023
198,0,2024
198,0,2025
198,0,2026
198,0,2027
198,0,2028
198,0,2029
198,0,2030
198,0,2031
198,0,2032
198,0,2033
198,0,2034
198,0,2035
198,0,2036
198,0,2037
198,0,2038
198,0,2039
198,0,2040
198,0,2041
198,0,2042
198,0,2043
198,0,2044
198,0,2045
200,0.225,2018
200,0,2019
200,0,2020
200,0,2021
200,0,2022
200,0,2023
200,0,2024
200,0,2025
200,0,2026
200,0,2027
200,0,2028
200,0,2029
200,0,2030
200,0,2031
200,0,2032
200,0,2033
200,0,2034
200,0,2035
200,0,2036
200,0,2037
200,0,2038
200,0,2039
200,0,2040
200,0,2041
200,0,2042
200,0,2043
200,0,2044
200,0,2045
207,0.1,2018
207,0,2019
207,0,2020
207,0,2021
207,0,2022
207,0,2023
207,0,2024
207,0,2025
207,0,2026
207,0,2027
207,0,2028
207,0,2029
207,0,2030
207,0,2031
207,0,2032
207,0,2033
207,0,2034
207,0,2035
207,0,2036
207,0,2037
207,0,2038
207,0,2039
207,0,2040
207,0,2041
207,0,2042
207,0,2043
207,0,2044
207,0,2045
206,0.75,2018
206,0.689278,2019
206,0.658758,2020
206,0.613657,2021
206,0.58902,2022
206,0.537378,2023
206,0.470187,2024
206,0.393995,2025
206,0.30268,2026
206,0.190083,2027
206,0.043433,2028
206,0,2029
206,0,2030
206,0,2031
206,0,2032
206,0,2033
206,0,2034
206,0,2035
206,0,2036
206,0,2037
206,0,2038
206,0,2039
206,0,2040
206,0,2041
206,0,2042
206,0,2043
206,0,2044
206,0,2045
208,0.75,2018
208,0.698014,2019
208,0.671885,2020
208,0.633274,2021
208,0.612181,2022
208,0.567969,2023
208,0.510445,2024
208,0.445215,2025
208,0.367038,2026
208,0.270642,2027
208,0.145091,2028
208,0,2029
208,0,2030
208,0,2031
208,0,2032
208,0,2033
208,0,2034
208,0,2035
208,0,2036
208,0,2037
208,0,2038
208,0,2039
208,0,2040
208,0,2041
208,0,2042
208,0,2043
208,0,2044
208,0,2045
21,0.1,2018
21,0,2019
21,0,2020
21,0,2021
21,0,2022
21,0,2023
21,0,2024
21,0,2025
21,0,2026
21,0,2027
21,0,2028
21,0,2029
21,0,2030
21,0,2031
21,0,2032
21,0,2033
21,0,2034
21,0,2035
21,0,2036
21,0,2037
21,0,2038
21,0,2039
21,0,2040
21,0,2041
21,0,2042
21,0,2043
21,0,2044
21,0,2045
218,0.225,2018
218,0.065191,2019
218,0,2020
218,0,2021
218,0,2022
218,0,2023
218,0,2024
218,0,2025
218,0,2026
218,0,2027
218,0,2028
218,0,2029
218,0,2030
218,0,2031
218,0,2032
218,0,2033
218,0,2034
218,0,2035
218,0,2036
218,0,2037
218,0,2038
218,0,2039
218,0,2040
218,0,2041
218,0,2042
218,0,2043
218,0,2044
218,0,2045
231,0.75,2018
231,0.645992,2019
231,0.593716,2020
231,0.516466,2021
231,0.474265,2022
231,0.385811,2023
231,0.270722,2024
231,0.140218,2025
231,0,2026
231,0,2027
231,0,2028
231,0,2029
231,0,2030
231,0,2031
231,0,2032
231,0,2033
231,0,2034
231,0,2035
231,0,2036
231,0,2037
231,0,2038
231,0,2039
231,0,2040
231,0,2041
231,0,2042
231,0,2043
231,0,2044
231,0,2045
216,0.4,2018
216,0.083475,2019
216,0,2020
216,0,2021
216,0,2022
216,0,2023
216,0,2024
216,0,2025
216,0,2026
216,0,2027
216,0,2028
216,0,2029
216,0,2030
216,0,2031
216,0,2032
216,0,2033
216,0,2034
216,0,2035
216,0,2036
216,0,2037
216,0,2038
216,0,2039
216,0,2040
216,0,2041
216,0,2042
216,0,2043
216,0,2044
216,0,2045
240,0.75,2018
240,0.398761,2019
240,0.222224,2020
240,0,2021
240,0,2022
240,0,2023
240,0,2024
240,0,2025
240,0,2026
240,0,2027
240,0,2028
240,0,2029
240,0,2030
240,0,2031
240,0,2032
240,0,2033
240,0,2034
240,0,2035
240,0,2036
240,0,2037
240,0,2038
240,0,2039
240,0,2040
240,0,2041
240,0,2042
240,0,2043
240,0,2044
240,0,2045
241,0.4,2018
241,0.352698,2019
241,0.328923,2020
241,0.29379,2021
241,0.274598,2022
241,0.23437,2023
241,0.182028,2024
241,0.122676,2025
241,0.051542,2026
241,0,2027
241,0,2028
241,0,2029
241,0,2030
241,0,2031
241,0,2032
241,0,2033
241,0,2034
241,0,2035
241,0,2036
241,0,2037
241,0,2038
241,0,2039
241,0,2040
241,0,2041
241,0,2042
241,0,2043
241,0,2044
241,0,2045
239,0.75,2018
239,0.630262,2019
239,0.570079,2020
239,0.481145,2021
239,0.432562,2022
239,0.33073,2023
239,0.198235,2024
239,0.047993,2025
239,0,2026
239,0,2027
239,0,2028
239,0,2029
239,0,2030
239,0,2031
239,0,2032
239,0,2033
239,0,2034
239,0,2035
239,0,2036
239,0,2037
239,0,2038
239,0,2039
239,0,2040
239,0,2041
239,0,2042
239,0,2043
239,0,2044
239,0,2045
228,0.1,2018
228,0,2019
228,0,2020
228,0,2021
228,0,2022
228,0,2023
228,0,2024
228,0,2025
228,0,2026
228,0,2027
228,0,2028
228,0,2029
228,0,2030
228,0,2031
228,0,2032
228,0,2033
228,0,2034
228,0,2035
228,0,2036
228,0,2037
228,0,2038
228,0,2039
228,0,2040
228,0,2041
228,0,2042
228,0,2043
228,0,2044
228,0,2045
221,0.75,2018
221,0.675124,2019
221,0.63749,2020
221,0.581877,2021
221,0.551496,2022
221,0.487818,2023
221,0.404964,2024
221,0.311013,2025
221,0.198413,2026
221,0.059571,2027
221,0,2028
221,0,2029
221,0,2030
221,0,2031
221,0,2032
221,0,2033
221,0,2034
221,0,2035
221,0,2036
221,0,2037
221,0,2038
221,0,2039
221,0,2040
221,0,2041
221,0,2042
221,0,2043
221,0,2044
221,0,2045
24,0.225,2018
24,0.159797,2019
24,0.127026,2020
24,0.078597,2021
24,0.052141,2022
24,0,2023
24,0,2024
24,0,2025
24,0,2026
24,0,2027
24,0,2028
24,0,2029
24,0,2030
24,0,2031
24,0,2032
24,0,2033
24,0,2034
24,0,2035
24,0,2036
24,0,2037
24,0,2038
24,0,2039
24,0,2040
24,0,2041
24,0,2042
24,0,2043
24,0,2044
24,0,2045
222,0.75,2018
222,0.642994,2019
222,0.589211,2020
222,0.509734,2021
222,0.466317,2022
222,0.375313,2023
222,0.256906,2024
222,0.12264,2025
222,0,2026
222,0,2027
222,0,2028
222,0,2029
222,0,2030
222,0,2031
222,0,2032
222,0,2033
222,0,2034
222,0,2035
222,0,2036
222,0,2037
222,0,2038
222,0,2039
222,0,2040
222,0,2041
222,0,2042
222,0,2043
222,0,2044
222,0,2045
235,0.75,2018
235,0.646189,2019
235,0.594012,2020
235,0.516907,2021
235,0.474786,2022
235,0.3865,2023
235,0.271628,2024
235,0.141371,2025
235,0,2026
235,0,2027
235,0,2028
235,0,2029
235,0,2030
235,0,2031
235,0,2032
235,0,2033
235,0,2034
235,0,2035
235,0,2036
235,0,2037
235,0,2038
235,0,2039
235,0,2040
235,0,2041
235,0,2042
235,0,2043
235,0,2044
235,0,2045
234,0.75,2018
234,0.690486,2019
234,0.660574,2020
234,0.616371,2021
234,0.592223,2022
234,0.54161,2023
234,0.475755,2024
234,0.40108,2025
234,0.311582,2026
234,0.201227,2027
234,0.057495,2028
234,0,2029
234,0,2030
234,0,2031
234,0,2032
234,0,2033
234,0,2034
234,0,2035
234,0,2036
234,0,2037
234,0,2038
234,0,2039
234,0,2040
234,0,2041
234,0,2042
234,0,2043
234,0,2044
234,0,2045
236,0.75,2018
236,0,2019
236,0,2020
236,0,2021
236,0,2022
236,0,2023
236,0,2024
236,0,2025
236,0,2026
236,0,2027
236,0,2028
236,0,2029
236,0,2030
236,0,2031
236,0,2032
236,0,2033
236,0,2034
236,0,2035
236,0,2036
236,0,2037
236,0,2038
236,0,2039
236,0,2040
236,0,2041
236,0,2042
236,0,2043
236,0,2044
236,0,2045
23,0.1,2018
23,0.026805,2019
23,0,2020
23,0,2021
23,0,2022
23,0,2023
23,0,2024
23,0,2025
23,0,2026
23,0,2027
23,0,2028
23,0,2029
23,0,2030
23,0,2031
23,0,2032
23,0,2033
23,0,2034
23,0,2035
23,0,2036
23,0,2037
23,0,2038
23,0,2039
23,0,2040
23,0,2041
23,0,2042
23,0,2043
23,0,2044
23,0,2045
220,0.4,2018
220,0.352526,2019
220,0.328665,2020
220,0.293404,2021
220,0.274142,2022
220,0.233767,2023
220,0.181235,2024
220,0.121667,2025
220,0.050275,2026
220,0,2027
220,0,2028
220,0,2029
220,0,2030
220,0,2031
220,0,2032
220,0,2033
220,0,2034
220,0,2035
220,0,2036
220,0,2037
220,0,2038
220,0,2039
220,0,2040
220,0,2041
220,0,2042
220,0,2043
220,0,2044
220,0,2045
233,0.75,2018
233,0.612247,2019
233,0.54301,2020
233,0.440696,2021
233,0.384803,2022
233,0.26765,2023
233,0.11522,2024
233,0,2025
233,0,2026
233,0,2027
233,0,2028
233,0,2029
233,0,2030
233,0,2031
233,0,2032
233,0,2033
233,0,2034
233,0,2035
233,0,2036
233,0,2037
233,0,2038
233,0,2039
233,0,2040
233,0,2041
233,0,2042
233,0,2043
233,0,2044
233,0,2045
224,0.75,2018
224,0.698041,2019
224,0.671926,2020
224,0.633334,2021
224,0.612252,2022
224,0.568064,2023
224,0.510569,2024
224,0.445374,2025
224,0.367237,2026
224,0.270891,2027
224,0.145405,2028
224,0,2029
224,0,2030
224,0,2031
224,0,2032
224,0,2033
224,0,2034
224,0,2035
224,0,2036
224,0,2037
224,0,2038
224,0,2039
224,0,2040
224,0,2041
224,0,2042
224,0,2043
224,0,2044
224,0,2045
214,0.225,2018
214,0,2019
214,0,2020
214,0,2021
214,0,2022
214,0,2023
214,0,2024
214,0,2025
214,0,2026
214,0,2027
214,0,2028
214,0,2029
214,0,2030
214,0,2031
214,0,2032
214,0,2033
214,0,2034
214,0,2035
214,0,2036
214,0,2037
214,0,2038
214,0,2039
214,0,2040
214,0,2041
214,0,2042
214,0,2043
214,0,2044
214,0,2045
227,0.75,2018
227,0.677092,2019
227,0.640447,2020
227,0.586295,2021
227,0.556713,2022
227,0.494708,2023
227,0.414031,2024
227,0.32255,2025
227,0.212909,2026
227,0.077715,2027
227,0,2028
227,0,2029
227,0,2030
227,0,2031
227,0,2032
227,0,2033
227,0,2034
227,0,2035
227,0,2036
227,0,2037
227,0,2038
227,0,2039
227,0,2040
227,0,2041
227,0,2042
227,0,2043
227,0,2044
227,0,2045
213,0.75,2018
213,0.700438,2019
213,0.675528,2020
213,0.638717,2021
213,0.618607,2022
213,0.576457,2023
